@id|@lon|@lat|shop|name|addr:city|addr:postcode|addr:street|addr:housenumber|website|contact:email|phone
3763400308|15.4413376|47.0646893|convenience|Regionarrisch|Graz|8010|Schönaugasse|23|http://regionarrisch.info||+4366475048434
3763400309|15.4413149|47.0647672|mobile_phone|Handy Bausteine|Graz|8010|Schönaugasse|23|||
3763400311|15.4415144|47.0651481|wine|Imex|Graz|8010|Schönaugasse|17|||
3763400312|15.4410873|47.0649432|art|Lumikki|||||||
3763400313|15.4413019|47.0648575|jewelry|Opalka|Graz|8010|Schönaugasse|21|||
3763400314|15.4407528|47.0648117|lamps|Prontolux|Graz|8010|Grazbachgasse|56|||
3763400315|15.4412224|47.0652995|beauty|feelgood studio|Graz|8010|Schönaugasse|14|||
3773149947|15.4692890|47.0591835|hearing_aids|Neuroth|||||||
3776987774|15.4285522|47.0711746|copyshop|Repa Copy|Graz|8020|Annenstraße|22|||
3798243681|15.4137754|47.0428085|computer|tscherne|Graz|8053|Kärntner Straße|192|||
3799574442|15.4322330|47.0709928|shoes|Baumgartner|||||||
3799991851|15.4021225|47.1026804|hardware|Steyr-Werner|||||https://www.steyr-werner.at/kontakte/niederlassungen/graz||
3802295040|15.4403310|47.0595972|kiosk||||||||
3815255540|15.4364874|47.0707777|confectionery||Graz|8010|Franziskanerplatz|16|http://www.linzbichler-schoko.at||+43316 84 83 46
3822992997|15.4245443|47.0638175|pawnbroker|Pfandleihhaus|||||||
3835638024|15.4098111|47.0535065|supermarket|Spar Peter-Rosegger-Strasse|||||||
3835640362|15.4090910|47.0534932|tobacco||||||||
3835640364|15.4082901|47.0533713|hairdresser||||||||
3838761703|15.4450092|47.0678790|furniture|Möbelhaus Loran|Graz|8010|Gleisdorfer Gasse|8||moebel@loran.at|
3840898282|15.4377161|47.0701754|interior_decoration|T. O. Stoffe|Graz|8010|Albrechtgasse|1|http://www.stoffgeschaeft.com||+43 316 829919
3858661561|15.4325780|47.0736847|jewelry|Uhren|Graz|8020|Mariahilferstraße|23|||
3860840224|15.4409392|47.0677161|clothes|Anna Maria|Graz|8010|Joanneumring|6|||+43316 813573
3865936466|15.4411019|47.0677878|hairdresser|Art & Fashion Team|Graz|8010|Joanneumring|6|||
3865936467|15.4396810|47.0672151|music|Daniela|Graz|8010|Joanneumring|16|||
3865936489|15.4363693|47.0728626|antiques||||||||
3871899880|15.4459743|47.0753004|antiques|Uni-Antik|Graz|8010|Glacisstraße|25|||
3871899881|15.4455960|47.0756931|antiques|Wunderkammer|||||||
3884607318|15.4283890|47.0717191|stationery|Pagro|||||||
3885161495|15.4590570|47.0660773|yes|Easy Success Studienbetreuung Lektorat|Graz||Schörgelgasse|87|||+43 660 4796087
3890293287|15.4485305|47.0755332|hairdresser|Hairpower|Graz|8010|Zinzendorfgasse|20|||
3890293288|15.4465004|47.0752026|stationery|Michaela`s Papierfachgeschäft|Graz|8010|Zinzendorfgasse|1|||
3902924593|15.4283460|47.0599050|books|Leykam|||||||
3902924594|15.4282947|47.0596744|electronics|Saturn|||||||
3916710975|15.4455831|47.0669367|copyshop|Druckershop|Graz|8010|Reitschulgasse|25|http://druckershop.com/standorte/druckershop-8010-graz/||
3919403633|15.4270167|47.0603155|mobile_phone|T-Mobile Shop Graz Citypark|Graz|8020|Lazarettgürtel|55|www.t-mobile.at||
3930873854|15.4412443|47.0709513|craft|Kaspar Harnisch - Bastelbedarf||||||info@kasparharnisch.at|
3931240206|15.4498002|47.0719405|carpet|Blazek|||||||
3931240207|15.4499389|47.0719505|jewelry|Uhren Goldschmied|||||||
3931240208|15.4496464|47.0719306|bed|freistil und Schlafsofa Store|||||http://www.wohndesign-maierhofer.at/impressum.php||
3931378159|15.4401622|47.0584334|glaziery|Glas Wendl|||||||
3931378160|15.4404491|47.0585750|kiosk|Tabak Trafik|||||||
3931378162|15.4404363|47.0586476|yes|Unless Afro Shop|||||||
3931378163|15.4289322|47.0666658|garden_centre|freiberger+stiger|||||||
3932199418|15.4538982|47.0498617|vacant||Graz|8010|Evangelimanngasse|10|||
3932199423|15.4560448|47.0479584|furniture|Peter Max|Graz|8010|Münzgrabenstraße|231|http://www.petermax.at/de||+43316 475117
3940673217|15.4410350|47.0564124|pet_hairdresser|Fashion Dog's|Graz|8010|Schönaugasse|113|||
3940673219|15.4407256|47.0562704|clothes|KiK|Graz|8010|Schönaugasse|110|||
3940673220|15.4410165|47.0564785|computer|BF-Laptops-Notebooks|Graz|8010|Schönaugasse|113||bf.technikgraz@gmail.com|
3941439175|15.4428759|47.0685857|hifi|Samsung Customer Service Center|Graz|8010|Opernring|22|http://www.samsung.com/at/microsite/servicecenter/||
3944724699|15.4529674|47.0726824|musical_instrument|Rupert Hofer|Graz|8010|Leonhardstraße|36|||
3944724700|15.4527340|47.0727351|hairdresser|Salon|||||||
3944724701|15.4528138|47.0727805|yes|Schlosserei Ritonja|Graz|8010|Leonhardstraße|39|http://www.schlosserei-ritonja.at/|office-ritonja@aon.at|
3944724702|15.4528541|47.0726145|fabric|Tommy & Lilly's Nähoase|Graz|8010|Leonhardstraße|36|||
3944724704|15.4529094|47.0728375|vacant||||||||
3944983354|15.4472092|47.0651398|clothes|little fashion|||||||
3944983356|15.4471184|47.0651132|bicycle|re.turn - city|Graz|8010|Schießstattgasse|4|||
3945071413|15.4628805|47.0662832|carpet|MAD Teppich Galarie, Service Center|Graz||Plüddemanngasse|32|||
3951499242|15.4363013|47.0735416|jewelry|GOLDZANDER - Juwelier im Zanderhof|Graz|8010|Sackstraße|26|www.goldzander.at||+43 669 17140570
3957697793|15.4394849|47.0792517|musical_instrument|Klavierhaus Streif|Graz|8010|Humboldtstraße|1,3|http://www.klaviere-streif.com||
3963938335|15.4643625|47.0648962|bicycle|Weninger|Graz|8010|Plüddemanngasse|52A||kontakt@radsport-weninger.at|
3968286833|15.4336581|47.0720410|yes|EVETO|Graz|8020|Mariahilferstraße|12|www.eveto.at||
3977108136|15.4332285|47.0476346|furniture|Carla & Möbelverkauf|Graz|8020|Herrgottwiesgasse|119|||
3977108137|15.4368115|47.0839490|clothes|Carla & Paul - Shop|Graz|8010|Grabenstraße|39|||
3977108138|15.4533435|47.0731018|clothes|Naturladen Kleine Hexe|Graz|8010|Leonhardstraße|45|||
3977108139|15.4357943|47.0735483|clothes|Ompura|Graz|8010|Sackstraße|28-30|www.ompura.at||
3979611308|15.4432004|47.0706605|bag|Taschnerei Konrad Pölzer|Graz|8010|Salzamtsgasse|4|||
3987016843|15.4189152|47.0853982|butcher|Fleischerei Poparić|Graz|8020|Kalvariengürtel|38|https://www.facebook.com/Fleischerei-Poparic-1018141698209005/||
3991941979|15.4477411|47.0685668|vacant||Graz|8010|Mandellstraße|1|http://kokomari.at||
3994392558|15.4481882|47.0683372|shoes|Schwar Orthopädische Schuhe|Graz|8010|Mandellstraße|3|http://www.orthopaedie-schwar.at/||+43 316 826061
3994392616|15.4490131|47.0665237|vacant||||||||
4024383794|15.4469592|47.0692354|kitchen|Siematic|Graz|8010|Glacisstraße|67|||
4026956499|15.4466632|47.0676380|jewelry|Zechner|Graz|8010|Schlögelgasse|3|||
4028730961|15.4404383|47.0684311|antiques||||||||
4051146758|15.4376926|47.0344357|car_repair|S&K Werkstatt GmbH|Graz|8055|Puchstraße|216|http://www.sk-werkstatt.at/|service@sk-werkstatt.at|
4067941625|15.4443949|47.0682972|convenience|Ayurveda|Graz|8010|Girardigasse|4||office@ayushop.at|
4076291020|15.4634700|47.0671658|boat:parts|1st-Relief e.U. - Yacht- und Bootszubehör|Graz|8010|Schulgasse|5|http://www.1st-relief.com||+43316375573
4078505532|15.4325028|47.0711090|ice_cream|by Luis|Graz|8020|Südtiroler Platz|16|||
4078510935|15.4280710|47.0659520|supermarket|Akdag Lebensmittel|||||||
4079036535|15.4576230|47.0750050|houseware|Elektro Mauerhofer|Graz|8010|Leonhardstraße|83||info@elektro-mauerhofer.at|
4079036536|15.4572417|47.0745694|coffee_machines|cmi|Graz|8010|Leonhardstraße|70|https://www.forbettercoffee.com/||+43 316 373888-0
4087071885|15.4396989|47.0699429|clothes|Huber|||||||
4087071886|15.4397910|47.0698811|shoes|Tamaris|||||||
4087071887|15.4406013|47.0692297|vacant||||||||
4098355463|15.4423329|47.0661213|books|Bücher-Wolf|Graz|8010|Jakoministraße|9|||
4099166686|15.4273511|47.0591683|car|JAGUAR & LAND ROVER Center|Graz|8020|Fabriksgasse|27|http://www.jaguar-landrovercenter-graz.com||+43 316 724343 0
4144548525|15.4909463|47.1071122|kiosk||||||||
4146584092|15.4066313|47.0702320|tobacco|Trafik|||||||
4150213311|15.4665889|47.0794824|travel_agency|GRUBER Reisen||||||stleonhard@gruberreisen.at|
4168094380|15.4420674|47.0663058|video_games|Anigame|Graz|8010|Jakoministraße|8|||
4168094381|15.4435305|47.0665758|video_games|DaRetroShop|Graz|8010|Klosterwiesgasse|3|||
4168094383|15.4373702|47.0719970|confectionery|Xocolat|Graz|8010|Sackstraße|10|http://www.xocolat.at|xocolat@xocolat.at|
4186353187|15.4350425|47.0540918|butcher||||||||
4186353188|15.4334482|47.0542964|florist||||||||
4191861086|15.4400197|47.0684946|clothes|Carina Harbisch Fashion Store|Graz|8010|Stubenberggasse|8|http://www.carinaharbisch.com||
4197978680|15.4500947|47.0640456|art|Artandtrade|Graz|8010|Münzgrabenstraße|33|www.art-andtrade.com|Peter.Znidaric@chello.at|
4197978682|15.4490885|47.0641534|musical_instrument|Helge Murgg|Graz|8010|Münzgrabenstraße|28|||
4197978683|15.4503335|47.0639620|mobile_phone|TechnoCell|Graz|8010|Münzgrabenstraße|35|||
4203973661|15.4364709|47.0709840|beauty|City Kosmetik|Graz|8010|Franziskanerplatz|7|||
4207174540|15.4876679|47.0848624|convenience|Greimel|Graz|8010|Riesstraße|143|http://www.kaufhaus-greimel.at/|office@kaufhaus-greimel.at|
4207174541|15.4876089|47.0848703|dry_cleaning|Putzereiannahmestelle|Graz|8010|Riesstraße|143|||
4209413979|15.3943070|47.1003961|bakery|Hubert Auer|||||||
4211076024|15.4217023|47.0625161|car_repair|Porsche Austria IBS Stützpunkt Graz 1|||||||
4211084582|15.4016524|47.0400606|car_repair|Porsche Austria IBS Stützpunkt Graz 2|Graz|8054|Am Jägergrund|34|||
4212079167|15.4419243|47.0704686|hairdresser|Fiagaro Inzahi|Graz|8010|Bischofplatz|1|http://www.inzaghi.at||+43 316 830123
4215036897|15.4363278|47.0699211|fashion|Fahrenbruch|Graz|8010|Neutorgasse|31|http://www.fahrenbruch.at||+43 650 9830059
4217050553|15.4015040|47.0744592|hairdresser||||||||
4221662597|15.4410775|47.0710687|books|Carolinenhaus|||||||
4221664092|15.4410823|47.0710823|books|Buchbinderei Folkhard|Graz|8010|Glockenspielplatz||https://www.buchbinderei-graz.at/|buchbindereifolkhard@gmx.at|
4221673492|15.4390334|47.0718862|jewelry|Richter|||||||
4221691713|15.4408585|47.0708814|travel_agency|Reisebüro Südland|||||||
4221737790|15.4414026|47.0705599|confectionery|Schoko-Schmiede|Graz|8010|Stempfergasse|1|||
4221769289|15.4409132|47.0708763|clothes|Pilatus|||||||
4228889649|15.4516587|47.0608938|antiques|Attenberger|||||||
4230787906|15.4434685|47.0619193|beauty|Schalk|Graz|8010|Brockmanngasse|89|||
4232500116|15.4402217|47.0664815|fabric|Der kleine Rebus|Graz|8010|Radetzkystraße|7|||
4232500117|15.4399176|47.0664597|yes|Dunkler|Graz|8010|Radetzkystraße|9|||
4232500118|15.4403616|47.0665084|bag|L&A|Graz|8010|Radetzkystraße|7|||
4232500120|15.4432607|47.0665763|perfumery|Susi|||||||
4232500121|15.4429066|47.0663848|interior_decoration|Wohnstil Grabner|||||||
4232500122|15.4394246|47.0672763|jewelry|Zaim|||||||
4232511410|15.4395365|47.0671195|yes||||||||
4237317719|15.4417584|47.0717773|gift|Felix Eck|Graz|8010|Bürgergasse|2|||
4241461901|15.4714604|47.0573937|jewelry|Kummer|||||||
4241461902|15.4711721|47.0572309|convenience|Spar Express|Graz|8042|Sankt-Peter-Hauptstraße|24|||
4242108680|15.4229161|47.0714321|bakery|Annen Cafe|Graz|8020|Annenstraße|54|||
4242108681|15.4224219|47.0711983|electronics|Canon Rottmann|||||||
4242108683|15.4225490|47.0714408|convenience|Lebensmittel aus Ungarn|Graz|8020|Annenstraße|56|||
4242108684|15.4226844|47.0714367|fabric|Strickliesl|Graz|8020|Annenstraße|56|||
4242963016|15.4403704|47.0683672|hairdresser|Figaro|Graz|8010|Stubenberggasse|7|||
4242963017|15.4445192|47.0677817|yes|Flair|||||||
4242963018|15.4448317|47.0678644|gift|Glücksperle|||||||
4242963019|15.4669541|47.0796465|hearing_aids|Hansaton|||||||
4242963021|15.4581927|47.0752455|stationery|Kleine Malwerkstatt|||||||
4242963028|15.4511425|47.0721448|vacant||||||||
4248302771|15.4635037|47.0655450|dry_cleaning||||||||
4249508189|15.4362014|47.0701177|boutique|NTG 25 - Mode und mehr|Graz|8010|Neutorgasse|25|||
4256365323|15.4447955|47.0699563|lamps|Lichthaus zur Oper|||||||
4272361820|15.4331635|47.0729760|interior_decoration|Schranzer|Graz|8020|Mariahilferstraße|15|||
4275510248|15.4312716|47.0669316|deli|Feinkost Schein|Graz|8020|Griesplatz|35|||
4275510249|15.4317901|47.0672750|yes|Abaawa Afro Shop|||||||
4291611535|15.4398782|47.0741455|lamps|Venetia|Graz|8010|Paulustorgasse|3|||
4293467313|15.4350534|47.0747655|electronics|E.R.F.|Graz|8010|Kaiser-Franz-Josef-Kai|38||erf.tvservice@gmx.at|
4293467314|15.4463385|47.0749397|copyshop|Holper|||||||
4293469919|15.4455667|47.0757350|vacant||||||||
4296154366|15.4322762|47.0304160|alcohol|Brau Union Getränkeshop|Graz|8055|Triester Straße|359|||
4297207296|15.4363188|47.0725169|antiques|Antikes Kabinett|Graz|8010|Sackstraße|15|||
4297207297|15.4356421|47.0738377|yes|Blaublut|||||||
4297207298|15.4382310|47.0716600|vacant||Graz|8010|Sporgasse|2|||
4297207299|15.4382848|47.0718884|perfumery|Douglas|Graz|8010|Sporgasse|7|||
4297207301|15.4390316|47.0723739|yes|Gold Ankauf|||||||
4297207302|15.4352830|47.0740199|jewelry|Goldway|Graz|8010|Sackstraße|29|||
4297207304|15.4355338|47.0740012|clothes|Boutique Gerstner|Graz|8010|Sackstraße|38|||
4297207305|15.4356706|47.0737349|antiques|Holasek|Graz|8010|Sackstraße|34|http://www.kunstmeilegraz.at/antiquitaeten-dipl-ing-holasek/||
4297207306|15.4363864|47.0723101|clothes|Infected|||||||
4297207307|15.4386603|47.0722600|furniture|Kedma|Graz|8010|Sporgasse|15|||
4297207308|15.4390638|47.0723908|art|Kunst Art Werkstatt Graz|||||||
4297207309|15.4383428|47.0721392|hairdresser|Michael Plummer|Graz|8010|Sporgasse|11|||
4297207310|15.4356531|47.0738073|lamps|Mostegl|Graz|8010|Sackstraße|34|||
4297207311|15.4383292|47.0719162|confectionery|Nowi|||||||
4297207312|15.4351271|47.0740062|infrared|Physiotherm|||||www.physiotherm.com||
4297207313|15.4386194|47.0722116|bag|Pierre|Graz|8010|Sporgasse|15|||
4297207345|15.4388543|47.0724266|optician||||||||
4297207384|15.4389589|47.0723523|clothes|Schick Fashion|||||||
4297207385|15.4358667|47.0730440|clothes|Stajan|Graz|8010|Sackstraße|19|||
4297207386|15.4385502|47.0718043|hairdresser|Studio Engel|Graz|8010|Sporgasse|6|||
4297207387|15.4358429|47.0731486|tobacco|Tabak Trafik|Graz|8010|Sackstraße|19|||
4297207388|15.4356037|47.0735173|bag|Vörösmarty|Graz|8010|Sackstraße|21|||
4298812368|15.4420197|47.0707746|art|Ancient Art|Graz|8010|Bindergasse|6|||
4298812370|15.4445259|47.0699247|gift|Berlinchen|Graz|8010|Burggasse|16|||
4298812371|15.4441928|47.0702534|art|Berlinchen-Workshops|||||||
4298812373|15.4421818|47.0691644|interior_decoration|Butlers|Graz|8010|Hans-Sachs-Gasse|5|https://www.butlers.com/butlers-graz-hans-sachsgasse-5||+43 316 834420
4298812376|15.4442060|47.0696469|art|Christian Jungwirth|||||||
4298812377|15.4380511|47.0680151|yes|Christine Rohr|Graz|8010|Kalchberggasse|5|||
4298812378|15.4435148|47.0680701|photo|Digital Camera Graz|||||||
4298812379|15.4378298|47.0692115|furniture|Evamaria Thonet|Graz|8010|Landhausgasse|7|||
4298812381|15.4397614|47.0707529|photo|Foto Fischer|Graz|8010|Herrengasse|7||studio@fotofischer.at|
4298812382|15.4376617|47.0677824|vacant|Game4you|||||||
4298812383|15.4379736|47.0692841|interior_decoration|Glamour & Klassik|||||||
4298812384|15.4439758|47.0700877|tobacco|Glücksstelle Fochler|Graz|8010|Tummelplatz|6|||
4298812385|15.4418845|47.0707124|art|Güldenstern|Graz|8010|Bindergasse|8|||
4298812386|15.4415952|47.0704955|jewelry|Hadler|Graz|8010|Bischofplatz|5|||
4298812387|15.4378261|47.0706474|vacant||Graz|8010|Hauptplatz|3|||
4298815389|15.4445287|47.0684789|convenience|Jaga's Steirerei|||||||
4298815390|15.4379616|47.0679891|hairdresser|La Bionda|Graz|8010|Kalchberggasse|5|||
4298815392|15.4435861|47.0696218|massage|MP7|Graz|8010|Tummelplatz|7||praxis@wellness-mp7.at|
4298815393|15.4426707|47.0705077|clothes|Magazzin|||||||
4298815423|15.4434666|47.0680353|yes||||||||
4298815829|15.4371539|47.0714325|yes||||||||
4298815831|15.4429197|47.0701710|jewelry|R. Leykauf|||||||
4298815832|15.4385195|47.0691044|interior_decoration|René Rauschl|Graz|8010|Raubergasse|11|www.viktorsteinwender.at||
4298815833|15.4385288|47.0676383|hairdresser|Rosi's Haarstudio|Graz|8010|Kaiserfeldgasse|22|||
4298815834|15.4398019|47.0706428|shoes|Salamander|||||||
4298815835|15.4371538|47.0680603|clothes|Showroom|||||||
4298815837|15.4441527|47.0703011|dry_cleaning|Steiner Teppichwäscherei|||||||
4298815838|15.4438999|47.0705781|glaziery|Glaserei Steiner Uitz|Graz|8010|Burggasse|8|http://www.kreativglas.at/de/standorte/||+43 316 815 600
4298815839|15.4381483|47.0680300|tobacco|Tabak Trafik Thomas Strohmayer|||||||
4298815840|15.4355928|47.0691727|vacant|Tabak Trafik|||||||
4298815841|15.4444494|47.0699946|tobacco|Tabak Trafik|||||||
4298815842|15.4405136|47.0684438|carpet|Teppiche Tax-Szilvay|||||||
4298815844|15.4434094|47.0696245|beauty|fresh spa|Graz|8010|Tummelplatz|7|www.freshspa.at||
4299717107|15.4338581|47.0780331|bicycle|Bicycle Fahradverleih und Fahradwaschanlage|Graz|8010|Körösistraße|5|http://www.bicycle.at/|wash.rent@bicycle.at|
4299717108|15.4655282|47.0629578|hairdresser|dm Firiseurstudio|Graz|8010|Plüddemanngasse|70|||
4299717109|15.4654042|47.0629296|beauty|dm Kosmetikstudio|Graz|8010|Plüddemanngasse|70|||
4300854933|15.4364510|47.0713679|houseware|Kastner und Öhler Home|Graz|8010|Murgasse|10|||
4304449265|15.4386152|47.0688626|hairdresser||||||||
4304587095|15.4388726|47.0710060|bag|Big Bag|Graz|8010||17|||
4304587097|15.4387117|47.0686520|beauty|Kosmetiksalon Andrea|Graz|8010|Raubergasse|17|||
4304587599|15.4350971|47.0746908|vacant||||||||
4304587609|15.4395711|47.0705103|shoes|Salamander|||||||
4305617209|15.4360654|47.0659136|tattoo|Art Department|Graz|8010|Roseggerkai|3|www.artdeptatoo.com||
4305617210|15.4361029|47.0656546|medical_supply|Egger|Graz|8010|Roseggerkai|5|||
4305617211|15.4378019|47.0676329|hairdresser|Hairstyling P3|Graz|8010|Neutorgasse|49|||
4305617220|15.4386493|47.0657866|vacant||||||||
4305617258|15.4360815|47.0657323|optician|Rantascha|Graz|8010|Roseggerkai|5|||
4305617259|15.4360520|47.0659775|tobacco|Tabak Trafik|Graz|8010|Roseggerkai|3|||
4310441114|15.4312482|47.0658777|travel_agency|Marti Reisen|Graz||Griesplatz|29|http://www.martireisen.at|graz@martireisen.at|
4311690762|15.4603182|47.0743393|hairdresser|Haarmode Gabi|||||||
4311690764|15.4640627|47.0790063|interior_decoration|Home Gartner|||||||
4343162736|15.4457335|47.0667125|shoes|Casa Selkis|Graz|8010|Reitschulgasse|20|http://jakomini.heinzelmaennchen.at/data/18177/||
4348078564|15.4673461|47.0668716|seafood|Leitner|||||||
4367478689|15.4246009|47.0726057|yes|LG-Licht u. Elektrotechnik GmbH & Co KG|Graz|8020|Hans-Resel-Gasse|16|http://www.lg-licht.at||+43 316 685443
4417441978|15.4523994|47.0493656|funeral_directors|ALPHA Bestattungen|Graz|8010|Conrad-von-Hötzendorf-Straße|151|http://alpha-bestattungen.at/||+43 316 819 400
4454694341|15.4361499|47.0252596|motorcycle|Louis Mega Shop Graz|Graz|8055|Triester Straße|391|||
4458250219|15.4122032|47.0242723|computer|Syswork IT||||||office@syswork.at|
4477086944|15.4025674|47.0880262|pet|Pfötchenstube Gösting|Graz|8051|Plabutscherstraße|63|http://pfötchenstubegösting.at|office@pfötchenstubegösting.at|
4477549638|15.4310268|47.0766396|hairdresser|Susan Beauté|||||||
4483907190|15.4034708|47.0698203|convenience|Tedi||8020|||||
4486567422|15.3995498|47.0277606|doityourself|Würth - Kundenzentrum|Graz|8054|Weiberfelderweg|3|https://www.wuerth.at|graz-strassgang@wuerth.at|
4487675494|15.4421367|47.0668421|travel_agency|FlixBus|Graz|8010|Jakoministraße|1|||
4487675992|15.4339454|47.0266937|cosmetics|Voodoo Tattoo||8055|||http://voodoo-tattoo.at||+436766861125
4498189196|15.4241349|47.0716584|travel_agency|Huber Reisen|||||||
4513494895|15.4622803|47.0407875|computer|McShark|Graz|8041|Ostbahnstraße|3||8041@mcshark.at|
4516470106|15.4406188|47.0725606|clothes|SUN/SET/STAR|Graz|8010|Freiheitsplatz|1|||
4516506820|15.4701781|47.0585986|e-cigarette|e-dampfzigarette|Graz|8042|Sankt-Peter-Hauptstraße|8|http://www.e-dampfzigarette.at/||
4516525824|15.4042296|47.0641449|e-cigarette|Dampferhütte Graz|Graz|8020|Reininghausstraße|30|https://dampferhuette.at/E-Zigarette-Graz||+43 316 417 100
4516552175|15.3929738|47.0632768|e-cigarette|Citydampf|Graz|8052|Handelstraße|38|http://citydampf.at/shop/||
